web-scraper-order,web-scraper-start-url,name,name-href
"1626895503-2184","http://www.agrayellowpages.in/listing/categ.php?id=20","","http://www.agrayellowpages.in/.html"
"1626895494-2142","http://www.agrayellowpages.in/listing/categ.php?id=24","Generators Manufacturers","http://www.agrayellowpages.in/generators-manufacturers.html"
"1626895528-2321","http://www.agrayellowpages.in/listing/categ.php?id=9","Tiles & Floorings General","http://www.agrayellowpages.in/tiles-floorings-general.html"
"1626895494-2107","http://www.agrayellowpages.in/listing/categ.php?id=24","Construction Equipments","http://www.agrayellowpages.in/construction-equipments.html"
"1626895530-2359","http://www.agrayellowpages.in/listing/categ.php?id=8","Computer Training Center","http://www.agrayellowpages.in/computer-training.html"
"1626895546-2470","http://www.agrayellowpages.in/listing/categ.php?id=1","Ice Cream Suppliers & Distributors","http://www.agrayellowpages.in/ice-cream-suppliers-distributors.html"
"1626895494-2116","http://www.agrayellowpages.in/listing/categ.php?id=24","Generator Spares Parts & Suppliers","http://www.agrayellowpages.in/generators-spares-parts-suppliers-repairs.html"
"1626895541-2432","http://www.agrayellowpages.in/listing/categ.php?id=3","Radiators","http://www.agrayellowpages.in/radiators.html"
"1626895470-2003","http://www.agrayellowpages.in/listing/categ.php?id=35","Sport Complex","http://www.agrayellowpages.in/sport-complex.html"
"1626895472-2005","http://www.agrayellowpages.in/listing/categ.php?id=34","Security System Equipment","http://www.agrayellowpages.in/security-system-equipment.html"
"1626895483-2045","http://www.agrayellowpages.in/listing/categ.php?id=29","Stationery General","http://www.agrayellowpages.in/stationery-general.html"
"1626895485-2062","http://www.agrayellowpages.in/listing/categ.php?id=28","Pin, Clip & Garments Pin","http://www.agrayellowpages.in/pin-clip-garments-pin.html"
"1626895507-2201","http://www.agrayellowpages.in/listing/categ.php?id=18","Glass Gifts Items","http://www.agrayellowpages.in/glass-gifts-items.html"
"1626895528-2340","http://www.agrayellowpages.in/listing/categ.php?id=9","Property Real Estate","http://www.agrayellowpages.in/property-real-estate.html"
"1626895479-2024","http://www.agrayellowpages.in/listing/categ.php?id=31","Plastic Injuction Moulders","http://www.agrayellowpages.in/plastic-injuction-moulders.html"
"1626895528-2350","http://www.agrayellowpages.in/listing/categ.php?id=9","Tube Boring Wells","http://www.agrayellowpages.in/tube-boring-wells.html"
"1626895528-2335","http://www.agrayellowpages.in/listing/categ.php?id=9","Landscape Environment Horticulturist","http://www.agrayellowpages.in/landscape-environment-horticulturist.html"
"1626895483-2034","http://www.agrayellowpages.in/listing/categ.php?id=29","Paper Manufacturer & Convertor","http://www.agrayellowpages.in/paper-manufacturer-convertor.html"
"1626895503-2180","http://www.agrayellowpages.in/listing/categ.php?id=20","Home Appliances","http://www.agrayellowpages.in/home-appliances.html"
"1626895539-2411","http://www.agrayellowpages.in/listing/categ.php?id=4","Health Club Equipments & Suppliers","http://www.agrayellowpages.in/health-club-equipments.html"
"1626895507-2197","http://www.agrayellowpages.in/listing/categ.php?id=18","Glass Beads","http://www.agrayellowpages.in/glass-beads.html"
"1626895512-2226","http://www.agrayellowpages.in/listing/categ.php?id=16","Laces & Threads","http://www.agrayellowpages.in/laces-threads.html"
"1626895516-2268","http://www.agrayellowpages.in/listing/categ.php?id=14","Generators Manufacturers","http://www.agrayellowpages.in/generators-manufacturers.html"
"1626895503-2179","http://www.agrayellowpages.in/listing/categ.php?id=20","Water Purifiers","http://www.agrayellowpages.in/water-purifiers.html"
"1626895539-2416","http://www.agrayellowpages.in/listing/categ.php?id=4","Pharmacueticals Manufacturers","http://www.agrayellowpages.in/pharmaceuticals-manufacturers.html"
"1626895494-2119","http://www.agrayellowpages.in/listing/categ.php?id=24","Jewelery Machines & Tools","http://www.agrayellowpages.in/jewellery-machines-tools.html"
"1626895532-2375","http://www.agrayellowpages.in/listing/categ.php?id=7","Plastic Granules","http://www.agrayellowpages.in/plastic-granules.html"
"1626895535-2390","http://www.agrayellowpages.in/listing/categ.php?id=6","Landscape Envronment Horticulturist","http://www.agrayellowpages.in/landscape-environment-horticulturist.html"
"1626895483-2040","http://www.agrayellowpages.in/listing/categ.php?id=29","Printers-General","http://www.agrayellowpages.in/printers-general.html"
"1626895457-1976","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctors Pediatricians","http://www.agrayellowpages.in/doctors-pediatricians.html"
"1626895528-2341","http://www.agrayellowpages.in/listing/categ.php?id=9","Sanitaryware Manufacturers & Dealers","http://www.agrayellowpages.in/sanitaryware-manufacturers-dealers.html"
"1626895457-1940","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctor Acupuncture","http://www.agrayellowpages.in/doctor-acupuncture.html"
"1626895543-2441","http://www.agrayellowpages.in/listing/categ.php?id=2","Readymade Garments Manufacturers","http://www.agrayellowpages.in/ready-made-garments-manufacturers-dealers-retailers.html"
"1626895485-2051","http://www.agrayellowpages.in/listing/categ.php?id=28","Aluminium Door & Window","http://www.agrayellowpages.in/aluminium-door-window.html"
"1626895496-2145","http://www.agrayellowpages.in/listing/categ.php?id=23","Jewellery Machines & Tools","http://www.agrayellowpages.in/jewellery-machines-tools.html"
"1626895543-2437","http://www.agrayellowpages.in/listing/categ.php?id=2","Exporters of Leather Goods & Shoes","http://www.agrayellowpages.in/exporters-leather-goods-shoes.html"
"1626895514-2260","http://www.agrayellowpages.in/listing/categ.php?id=15","Sweet Shops","http://www.agrayellowpages.in/sweet-farsan-shops-halwais.html"
"1626895532-2369","http://www.agrayellowpages.in/listing/categ.php?id=7","Colour Manufacturers","http://www.agrayellowpages.in/colour-manufacturer.html"
"1626895546-2462","http://www.agrayellowpages.in/listing/categ.php?id=1","Kirana & Spices Merchants","http://www.agrayellowpages.in/kirana-spices-merchants.html"
"1626895487-2080","http://www.agrayellowpages.in/listing/categ.php?id=27","Metal Perforators","http://www.agrayellowpages.in/metal-perforators.html"
"1626895535-2384","http://www.agrayellowpages.in/listing/categ.php?id=6","HR Consultants","http://www.agrayellowpages.in/HR-consultants.html"
"1626895528-2326","http://www.agrayellowpages.in/listing/categ.php?id=9","Elevators Suppliers & Maintainence","http://www.agrayellowpages.in/elevator-contractors-suppliers-maintainence.html"
"1626895521-2297","http://www.agrayellowpages.in/listing/categ.php?id=12","U.P.S","http://www.agrayellowpages.in/ups.html"
"1626895501-2167","http://www.agrayellowpages.in/listing/categ.php?id=21","Bakers / Confectioneries / Pastry Shop","http://www.agrayellowpages.in/bakers-confectioneries-pastry-shops.html"
"1626895512-2228","http://www.agrayellowpages.in/listing/categ.php?id=16","Footwear Machines Suppliers","http://www.agrayellowpages.in/footwear-machinery.html"
"1626895499-2154","http://www.agrayellowpages.in/listing/categ.php?id=22","Brass Products","http://www.agrayellowpages.in/brass-products.html"
"1626895523-2305","http://www.agrayellowpages.in/listing/categ.php?id=11","Coaching Classes-Cookery","http://www.agrayellowpages.in/coaching-classes-cookery.html"
"1626895503-2182","http://www.agrayellowpages.in/listing/categ.php?id=20","","http://www.agrayellowpages.in/.html"
"1626895470-2000","http://www.agrayellowpages.in/listing/categ.php?id=35","Sports Goods & Shoes","http://www.agrayellowpages.in/sports-goods-shoes.html"
"1626895503-2171","http://www.agrayellowpages.in/listing/categ.php?id=20","Bottles","http://www.agrayellowpages.in/bottles.html"
"1626895457-1949","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctors Consultant Physicians","http://www.agrayellowpages.in/doctors-consultant-physicians.html"
"1626895512-2222","http://www.agrayellowpages.in/listing/categ.php?id=16","Footwear Design","http://www.agrayellowpages.in/footwear-design.html"
"1626895521-2288","http://www.agrayellowpages.in/listing/categ.php?id=12","Electro Galvanising / Anodising","http://www.agrayellowpages.in/electro-galvanising-anodising.html"
"1626895485-2066","http://www.agrayellowpages.in/listing/categ.php?id=28","U.P.S","http://www.agrayellowpages.in/ups.html"
"1626895474-2008","http://www.agrayellowpages.in/listing/categ.php?id=33","Diagnostics Equipments Distributor","http://www.agrayellowpages.in/diagnostics-equipments-distributors.html"
"1626895487-2085","http://www.agrayellowpages.in/listing/categ.php?id=27","Piston & Piston rings","http://www.agrayellowpages.in/piston-piston-rings.html"
"1626895521-2287","http://www.agrayellowpages.in/listing/categ.php?id=12","Electric Goods","http://www.agrayellowpages.in/electric-goods.html"
"1626895532-2378","http://www.agrayellowpages.in/listing/categ.php?id=7","Powder Coating","http://www.agrayellowpages.in/powder-coating.html"
"1626895523-2311","http://www.agrayellowpages.in/listing/categ.php?id=11","Play Group School","http://www.agrayellowpages.in/play-group-school.html"
"1626895483-2036","http://www.agrayellowpages.in/listing/categ.php?id=29","Packaging Materials","http://www.agrayellowpages.in/packaging-materials.html"
"1626895507-2208","http://www.agrayellowpages.in/listing/categ.php?id=18","Leather Goods & Accessories","http://www.agrayellowpages.in/leather-goods-accessories.html"
"1626895507-2200","http://www.agrayellowpages.in/listing/categ.php?id=18","Gift & Novelties Manufacturers","http://www.agrayellowpages.in/gifts-novelties.html"
"1626895457-1961","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctors Gynecologists & Obstetricians","http://www.agrayellowpages.in/doctors-gynecologists-obstetricians.html"
"1626895528-2336","http://www.agrayellowpages.in/listing/categ.php?id=9","P.O.P interior Works","http://www.agrayellowpages.in/pop-interior-works.html"
"1626895507-2211","http://www.agrayellowpages.in/listing/categ.php?id=18","Trophy's","http://www.agrayellowpages.in/trophys-manufacturers.html"
"1626895512-2219","http://www.agrayellowpages.in/listing/categ.php?id=16","Footwear Components (Last Shoe)","http://www.agrayellowpages.in/footwear-components-shoe-last.html"
"1626895521-2292","http://www.agrayellowpages.in/listing/categ.php?id=12","Energy Saving Equipments","http://www.agrayellowpages.in/energy-saving-equipments.html"
"1626895501-2160","http://www.agrayellowpages.in/listing/categ.php?id=21","Catering & Caterers","http://www.agrayellowpages.in/catering-caterers.html"
"1626895532-2373","http://www.agrayellowpages.in/listing/categ.php?id=7","Nigros Diesel","http://www.agrayellowpages.in/nigros-diesel.html"
"1626895485-2058","http://www.agrayellowpages.in/listing/categ.php?id=28","Industrial Paints","http://www.agrayellowpages.in/paints.html"
"1626895483-2039","http://www.agrayellowpages.in/listing/categ.php?id=29","Flex Printing / Vinyl Printing","http://www.agrayellowpages.in/flex-printing-vinyl-printing.html"
"1626895457-1973","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctors Oncology","http://www.agrayellowpages.in/doctors-oncology.html"
"1626895487-2072","http://www.agrayellowpages.in/listing/categ.php?id=27","Bio-Technology","http://www.agrayellowpages.in/biotechnology.html"
"1626895528-2343","http://www.agrayellowpages.in/listing/categ.php?id=9","Steel Furnitures","http://www.agrayellowpages.in/steel-furniture.html"
"1626895532-2366","http://www.agrayellowpages.in/listing/categ.php?id=7","Chemical Druggists","http://www.agrayellowpages.in/chemist-druggists.html"
"1626895541-2425","http://www.agrayellowpages.in/listing/categ.php?id=3","Battery Storage Wholesalers & Manufacturers","http://www.agrayellowpages.in/battery-storage.html"
"1626895494-2111","http://www.agrayellowpages.in/listing/categ.php?id=24","Fire Protection Equipments & Suppliers","http://www.agrayellowpages.in/fire-protection-equipment-suppliers.html"
"1626895539-2412","http://www.agrayellowpages.in/listing/categ.php?id=4","Health & Slimming Centre","http://www.agrayellowpages.in/health-slimming-centre.html"
"1626895485-2053","http://www.agrayellowpages.in/listing/categ.php?id=28","Furnishing Material / Furnishers","http://www.agrayellowpages.in/furnishing-material-furnishers.html"
"1626895514-2255","http://www.agrayellowpages.in/listing/categ.php?id=15","Mineral Water","http://www.agrayellowpages.in/mineral-water.html"
"1626895485-2049","http://www.agrayellowpages.in/listing/categ.php?id=28","Fax Machines Services","http://www.agrayellowpages.in/fax-machines-services.html"
"1626895512-2231","http://www.agrayellowpages.in/listing/categ.php?id=16","Footwear Welts","http://www.agrayellowpages.in/footwear-welts.html"
"1626895494-2133","http://www.agrayellowpages.in/listing/categ.php?id=24","Transformers","http://www.agrayellowpages.in/transformers.html"
"1626895514-2251","http://www.agrayellowpages.in/listing/categ.php?id=15","Ice Cream & Frozen Deserts Manufacturers","http://www.agrayellowpages.in/ice-cream-frozen-desserts.html"
"1626895485-2050","http://www.agrayellowpages.in/listing/categ.php?id=28","Aluminium Partition","http://www.agrayellowpages.in/aluminium-partition.html"
"1626895494-2140","http://www.agrayellowpages.in/listing/categ.php?id=24","Jewellery Immitation","http://www.agrayellowpages.in/jewellery-immitation.html"
"1626895457-1964","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctors I.V.F. Centre","http://www.agrayellowpages.in/doctors-ivf-centre.html"
"1626895490-2093","http://www.agrayellowpages.in/listing/categ.php?id=26","Homeopathic Medicines Stores","http://www.agrayellowpages.in/homeopathic-medicines-stores.html"
"1626895483-2037","http://www.agrayellowpages.in/listing/categ.php?id=29","Stationery General","http://www.agrayellowpages.in/stationery-general.html"
"1626895494-2124","http://www.agrayellowpages.in/listing/categ.php?id=24","Packing Machine Manufacturers","http://www.agrayellowpages.in/packing-machine-manufacturer.html"
"1626895487-2074","http://www.agrayellowpages.in/listing/categ.php?id=27","Cast Iron Pipes & Fitting","http://www.agrayellowpages.in/cast-iron-pipes-fitting.html"
"1626895476-2017","http://www.agrayellowpages.in/listing/categ.php?id=32","Paper Manufacturer & Convertor","http://www.agrayellowpages.in/paper-manufacturer-convertor.html"
"1626895503-2183","http://www.agrayellowpages.in/listing/categ.php?id=20","","http://www.agrayellowpages.in/.html"
"1626895479-2020","http://www.agrayellowpages.in/listing/categ.php?id=31","Packing Machine Manufacturer","http://www.agrayellowpages.in/packing-machine-manufacturer.html"
"1626895528-2325","http://www.agrayellowpages.in/listing/categ.php?id=9","Elevators Manufacturers","http://www.agrayellowpages.in/elevator-manufacturers.html"
"1626895479-2018","http://www.agrayellowpages.in/listing/categ.php?id=31","Plastic & Plastic Products","http://www.agrayellowpages.in/plastic-products.html"
"1626895512-2229","http://www.agrayellowpages.in/listing/categ.php?id=16","Footwear Manufacturers & Suppliers & Traders","http://www.agrayellowpages.in/footwear-manufacturer-wolesalers-traders.html"
"1626895457-1953","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctors Dermatologist","http://www.agrayellowpages.in/doctors-dermatologist.html"
"1626895546-2475","http://www.agrayellowpages.in/listing/categ.php?id=1","Tube Boring Wells","http://www.agrayellowpages.in/tube-boring-wells.html"
"1626895507-2206","http://www.agrayellowpages.in/listing/categ.php?id=18","Electronic Goods","http://www.agrayellowpages.in/electronic-goods-show-rooms.html"
"1626895541-2417","http://www.agrayellowpages.in/listing/categ.php?id=3","Automobile Accessories","http://www.agrayellowpages.in/automobiles-accessories.html"
"1626895514-2254","http://www.agrayellowpages.in/listing/categ.php?id=15","Kirana / Spices Merchants","http://www.agrayellowpages.in/kirana-spices-merchants.html"
"1626895521-2289","http://www.agrayellowpages.in/listing/categ.php?id=12","Electro Plating","http://www.agrayellowpages.in/electro-plating.html"
"1626895494-2109","http://www.agrayellowpages.in/listing/categ.php?id=24","Diesel Engines Spares","http://www.agrayellowpages.in/diesel-engines-spares-manufacturers-dealers.html"
"1626895528-2319","http://www.agrayellowpages.in/listing/categ.php?id=9","Builders & Building Contractors","http://www.agrayellowpages.in/builders-building-contractors.html"
"1626895530-2361","http://www.agrayellowpages.in/listing/categ.php?id=8","Cartidge Refilling","http://www.agrayellowpages.in/cartridge-refilling.html"
"1626895541-2420","http://www.agrayellowpages.in/listing/categ.php?id=3","Automobile Distributors","http://www.agrayellowpages.in/automobiles-manufactures-dealers.html"
"1626895546-2463","http://www.agrayellowpages.in/listing/categ.php?id=1","Refirgerators & Freezers Manufacturers & Dealers","http://www.agrayellowpages.in/refrigerators-freezers-manufacturers-dealer.html"
"1626895528-2320","http://www.agrayellowpages.in/listing/categ.php?id=9","Building Material Suppliers","http://www.agrayellowpages.in/building-material-suppliers.html"
"1626895457-1985","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctor Ultrasound","http://www.agrayellowpages.in/doctor-ultrasound.html"
"1626895474-2009","http://www.agrayellowpages.in/listing/categ.php?id=33","Dairy Equipments Suppliers","http://www.agrayellowpages.in/diagnostics-equipments-distributors.html"
"1626895494-2122","http://www.agrayellowpages.in/listing/categ.php?id=24","Office Automation Equipments","http://www.agrayellowpages.in/office-automation-equipment.html"
"1626895512-2241","http://www.agrayellowpages.in/listing/categ.php?id=16","Threads Manufacturers & Suppliers","http://www.agrayellowpages.in/thread-manufacturers-suppliers.html"
"1626895528-2330","http://www.agrayellowpages.in/listing/categ.php?id=9","Furnishing Material / Funishers","http://www.agrayellowpages.in/furnishing-material-furnishers.html"
"1626895512-2242","http://www.agrayellowpages.in/listing/categ.php?id=16","Shoe Lining Manufacturers","http://www.agrayellowpages.in/shoe-lining-manufacturers.html"
"1626895499-2149","http://www.agrayellowpages.in/listing/categ.php?id=22","Air Cooling","http://www.agrayellowpages.in/air-cooling.html"
"1626895496-2147","http://www.agrayellowpages.in/listing/categ.php?id=23","Jewellery Showrooms & Retailers","http://www.agrayellowpages.in/jewellery-showrooms-retailers.html"
"1626895485-2065","http://www.agrayellowpages.in/listing/categ.php?id=28","Tele-Communication Systems","http://www.agrayellowpages.in/tele-communication-systems-equp-manufacturers-suppliers.html"
"1626895541-2421","http://www.agrayellowpages.in/listing/categ.php?id=3","Automobile Garages / Service Centre","http://www.agrayellowpages.in/automobiles-garages-service-centre.html"
"1626895457-1962","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctors Hand Surgeon & Micro Surgeons","http://www.agrayellowpages.in/doctors-hand-surgeon-micro-surgeons.html"
"1626895494-2125","http://www.agrayellowpages.in/listing/categ.php?id=24","Pathology / Laboraties Equipments","http://www.agrayellowpages.in/pathology-laboratories-eqiupments-suppliers.html"
"1626895516-2270","http://www.agrayellowpages.in/listing/categ.php?id=14","Generators-Service And Repair","http://www.agrayellowpages.in/generators-service-repair.html"
"1626895487-2076","http://www.agrayellowpages.in/listing/categ.php?id=27","Chains & Imitation","http://www.agrayellowpages.in/chains-imitation.html"
"1626895516-2271","http://www.agrayellowpages.in/listing/categ.php?id=14","Generators-Silent / Canopy Manufacturers","http://www.agrayellowpages.in/generators-silent-canopy.html"
"1626895523-2306","http://www.agrayellowpages.in/listing/categ.php?id=11","Computer Education","http://www.agrayellowpages.in/computer-education.html"
"1626895457-1945","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctors Cancer Physician","http://www.agrayellowpages.in/doctors-cancer-physician.html"
"1626895530-2353","http://www.agrayellowpages.in/listing/categ.php?id=8","Computer Education","http://www.agrayellowpages.in/computer-education.html"
"1626895503-2177","http://www.agrayellowpages.in/listing/categ.php?id=20","Plastics Goods","http://www.agrayellowpages.in/plastic-products.html"
"1626895490-2096","http://www.agrayellowpages.in/listing/categ.php?id=26","Pathology / Laboratory Equipments Suppliers","http://www.agrayellowpages.in/pathology-laboratories-eqiupments-suppliers.html"
"1626895507-2196","http://www.agrayellowpages.in/listing/categ.php?id=18","Bangles Shops","http://www.agrayellowpages.in/bangles-shop-mfrs-distributor.html"
"1626895512-2238","http://www.agrayellowpages.in/listing/categ.php?id=16","Shoe Manufacturer, Suppliers & Traders","http://www.agrayellowpages.in/shoe-manufacturer-suppliers.html"
"1626895543-2439","http://www.agrayellowpages.in/listing/categ.php?id=2","Hankies Manufacturers & Suppliers","http://www.agrayellowpages.in/hankies.html"
"1626895512-2220","http://www.agrayellowpages.in/listing/categ.php?id=16","Footwear Chemicals","http://www.agrayellowpages.in/shoe-chemicals.html"
"1626895514-2261","http://www.agrayellowpages.in/listing/categ.php?id=15","Tea Ratailers & Wholesalers","http://www.agrayellowpages.in/tea-retailers-wholesalers.html"
"1626895472-2004","http://www.agrayellowpages.in/listing/categ.php?id=34","CCTV","http://www.agrayellowpages.in/CCTV.html"
"1626895485-2060","http://www.agrayellowpages.in/listing/categ.php?id=28","Plastic Doors","http://www.agrayellowpages.in/plastic-doors.html"
"1626895457-1955","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctors Echo-Cardiologist","http://www.agrayellowpages.in/doctors-echo-cardiologist.html"
"1626895485-2059","http://www.agrayellowpages.in/listing/categ.php?id=28","Photocopying Machines Sale / Service","http://www.agrayellowpages.in/photocopying-machines-sale-service.html"
"1626895494-2123","http://www.agrayellowpages.in/listing/categ.php?id=24","Oil Processing Equipments (Machine)","http://www.agrayellowpages.in/oil-processing-equipment.html"
"1626895528-2329","http://www.agrayellowpages.in/listing/categ.php?id=9","Floor Covering","http://www.agrayellowpages.in/floor-coverings.html"
"1626895505-2193","http://www.agrayellowpages.in/listing/categ.php?id=19","Sport Complex","http://www.agrayellowpages.in/sport-complex.html"
"1626895512-2237","http://www.agrayellowpages.in/listing/categ.php?id=16","Exporters-Leather Goods & Shoes","http://www.agrayellowpages.in/exporters-leather-goods-shoes.html"
"1626895494-2108","http://www.agrayellowpages.in/listing/categ.php?id=24","Dairy Equipments & Suppliers","http://www.agrayellowpages.in/dairy-equipments-suppliers.html"
"1626895496-2146","http://www.agrayellowpages.in/listing/categ.php?id=23","Jewellery Immitation","http://www.agrayellowpages.in/jewellery-immitation.html"
"1626895494-2143","http://www.agrayellowpages.in/listing/categ.php?id=24","Tube Boring Wells","http://www.agrayellowpages.in/tube-boring-wells.html"
"1626895521-2296","http://www.agrayellowpages.in/listing/categ.php?id=12","Transformers","http://www.agrayellowpages.in/transformers.html"
"1626895490-2094","http://www.agrayellowpages.in/listing/categ.php?id=26","Hospital & Nursing Home","http://www.agrayellowpages.in/hospitals-nursing-home.html"
"1626895457-1979","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctor Retina Specialist","http://www.agrayellowpages.in/doctor-retina-specialist.html"
"1626895457-1969","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctors Menopause","http://www.agrayellowpages.in/doctors-menopause.html"
"1626895546-2461","http://www.agrayellowpages.in/listing/categ.php?id=1","Frozen Peas Manufacturers","http://www.agrayellowpages.in/frozen-peas-manufacturers.html"
"1626895485-2056","http://www.agrayellowpages.in/listing/categ.php?id=28","Lights","http://www.agrayellowpages.in/lights-lighting-products.html"
"1626895468-1997","http://www.agrayellowpages.in/listing/categ.php?id=36","Tele-Communication Systems","http://www.agrayellowpages.in/tele-communication-systems-equp-manufacturers-suppliers.html"
"1626895528-2337","http://www.agrayellowpages.in/listing/categ.php?id=9","Pattern Makers","http://www.agrayellowpages.in/pattern-maker.html"
"1626895457-1954","http://www.agrayellowpages.in/listing/categ.php?id=41","Doctors Diabetologists","http://www.agrayellowpages.in/doctors-diabetologists.html"
"1626895535-2401","http://www.agrayellowpages.in/listing/categ.php?id=6","Security Services","http://www.agrayellowpages.in/security-services.html"
